id,description,time,distance,frc,currentspeed,freeflowspeed,currenttraveltime,freeflowtraveltime,confidence,roadclosure,latitude,longitude,precip_mm,vis_km,wind_kph,condition_text
6319,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,900,FRC4,21,28,273,205,1,false,10.757824186413304,106.67502060044893,0.0,10.0,14.4,Sunny
6320,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,800,FRC4,21,28,273,205,1,false,10.758126036834728,106.67584372840122,0.0,10.0,14.4,Sunny
6321,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,700,FRC4,21,28,273,205,1,false,10.758483785091158,106.67667444278729,0.0,10.0,14.4,Sunny
6322,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,600,FRC4,21,28,273,205,1,false,10.758740916389923,106.67733446243443,0.0,10.0,14.4,Sunny
6323,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,500,FRC4,21,28,276,207,0.998072,false,10.759121023128003,106.67817276325134,0.0,10.0,14.4,Sunny
6324,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,400,FRC4,21,28,276,207,0.998072,false,10.759445231432741,106.6790186505005,0.0,10.0,14.4,Sunny
6325,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,300,FRC4,21,28,276,207,0.998072,false,10.759784345493584,106.67986453775157,0.0,10.0,14.4,Sunny
6326,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,200,FRC4,21,28,276,207,0.998072,false,10.76013091221701,106.68072559786684,0.0,10.0,14.4,Sunny
6327,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,100,FRC4,21,28,273,205,1,false,10.760458845955434,106.6815638986815,0.0,10.0,14.4,Sunny
6328,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 11:52:00,0,FRC4,21,28,273,205,1,false,10.760883668675298,106.6826449653469,0.0,10.0,14.4,Sunny
6329,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 12:42:00,500,FRC3,20,33,1255,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,14.8,Clear
6330,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 12:42:00,400,FRC3,20,33,1255,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,14.8,Clear
6331,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 12:42:00,300,FRC3,20,33,1255,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,14.8,Clear
6332,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 12:42:00,200,FRC3,20,33,1255,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,14.8,Clear
6333,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 12:42:00,100,FRC3,20,33,1255,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,14.8,Clear
6334,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 12:42:00,0,FRC3,20,33,1255,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,14.8,Clear
6335,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,700,FRC2,23,34,691,467,1,false,10.755556817425111,106.68578400873503,0.0,10.0,14.8,Clear
6336,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,600,FRC2,23,34,691,467,1,false,10.756358876280022,106.6853232069683,0.0,10.0,14.8,Clear
6337,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,500,FRC2,23,34,691,467,1,false,10.757138847709548,106.684944289696,0.0,10.0,14.8,Clear
6338,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,400,FRC2,23,34,691,467,1,false,10.757963133528543,106.68463303622572,0.0,10.0,14.8,Clear
6339,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,300,FRC2,23,34,691,467,1,false,10.758623446871004,106.68435335919212,0.0,10.0,14.8,Clear
6340,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,200,FRC6,18,27,943,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,14.8,Clear
6341,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,100,FRC2,23,34,691,467,1,false,10.760311892549737,106.68371280856688,0.0,10.0,14.8,Clear
6342,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 12:42:00,0,FRC2,23,34,691,467,1,false,10.761189348756318,106.68340155509297,0.0,10.0,14.8,Clear
6343,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,1000,FRC4,22,28,261,205,1,false,10.757533515349062,106.67414436746735,0.0,10.0,14.8,Clear
6344,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,900,FRC4,22,28,261,205,1,false,10.757824186413304,106.67502060044893,0.0,10.0,14.8,Clear
6345,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,800,FRC4,22,28,261,205,1,false,10.758126036834728,106.67584372840122,0.0,10.0,14.8,Clear
6346,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,700,FRC4,22,28,261,205,1,false,10.758483785091158,106.67667444278729,0.0,10.0,14.8,Clear
6347,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,600,FRC4,22,28,261,205,1,false,10.758740916389923,106.67733446243443,0.0,10.0,14.8,Clear
6348,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,500,FRC4,20,28,289,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,14.8,Clear
6349,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,400,FRC4,20,28,289,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,14.8,Clear
6350,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,300,FRC4,20,28,289,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,14.8,Clear
6351,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,200,FRC4,20,28,289,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,14.8,Clear
6352,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,100,FRC4,20,29,287,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,14.8,Clear
6353,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 12:42:00,0,FRC4,20,29,287,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,14.8,Clear
6354,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 13:26:00,500,FRC3,21,32,1195,784,1,false,10.765163027177051,106.68176325830919,0.0,10.0,15.1,Clear
6355,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 13:26:00,400,FRC3,21,32,1195,784,1,false,10.764283334954333,106.68210132878986,0.0,10.0,15.1,Clear
6356,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 13:26:00,300,FRC3,21,32,1195,784,1,false,10.763480856227291,106.68240386571111,0.0,10.0,15.1,Clear
6357,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 13:26:00,200,FRC3,21,32,1195,784,1,false,10.762642918836454,106.6827364596283,0.0,10.0,15.1,Clear
6358,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 13:26:00,100,FRC3,21,32,1195,784,1,false,10.7619261906941,106.68302613820323,0.0,10.0,15.1,Clear
6359,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 13:26:00,0,FRC3,21,32,1195,784,1,false,10.761156760056346,106.68331581677815,0.0,10.0,15.1,Clear
6360,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,700,FRC2,23,35,691,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,15.1,Clear
6361,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,600,FRC2,23,35,691,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,15.1,Clear
6362,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,500,FRC2,23,35,691,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,15.1,Clear
6363,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,400,FRC2,23,35,691,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,15.1,Clear
6364,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,300,FRC2,23,35,691,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,15.1,Clear
6365,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,200,FRC6,18,27,943,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,15.1,Clear
6366,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,100,FRC2,23,35,691,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,15.1,Clear
6367,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 13:26:00,0,FRC2,23,35,691,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,15.1,Clear
6368,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,1000,FRC4,21,28,273,205,1,false,10.757533515349062,106.67414436746735,0.0,10.0,15.1,Clear
6369,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,900,FRC4,21,28,273,205,1,false,10.757824186413304,106.67502060044893,0.0,10.0,15.1,Clear
6370,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,800,FRC4,21,28,273,205,1,false,10.758126036834728,106.67584372840122,0.0,10.0,15.1,Clear
6371,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,700,FRC4,21,28,273,205,1,false,10.758483785091158,106.67667444278729,0.0,10.0,15.1,Clear
6372,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,600,FRC4,21,28,273,205,1,false,10.758740916389923,106.67733446243443,0.0,10.0,15.1,Clear
6373,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,500,FRC4,21,28,276,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,15.1,Clear
6374,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,400,FRC4,21,28,276,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,15.1,Clear
6375,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,300,FRC4,21,28,276,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,15.1,Clear
6376,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,200,FRC4,21,28,276,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,15.1,Clear
6377,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,100,FRC4,21,28,273,205,1,false,10.760458845955434,106.6815638986815,0.0,10.0,15.1,Clear
6378,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 13:26:00,0,FRC4,21,28,273,205,1,false,10.760883668675298,106.6826449653469,0.0,10.0,15.1,Clear
6379,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:16:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,11.5,Partly Cloudy
6380,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:16:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,11.5,Partly Cloudy
6381,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:16:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,11.5,Partly Cloudy
6382,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:16:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,11.5,Partly Cloudy
6383,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:16:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,11.5,Partly Cloudy
6384,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:16:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,11.5,Partly Cloudy
6385,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,700,FRC2,27,34,589,467,1,false,10.755556817425111,106.68578400873503,0.0,10.0,11.5,Partly Cloudy
6386,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,600,FRC2,27,34,589,467,1,false,10.756358876280022,106.6853232069683,0.0,10.0,11.5,Partly Cloudy
6387,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,500,FRC2,27,34,589,467,1,false,10.757138847709548,106.684944289696,0.0,10.0,11.5,Partly Cloudy
6388,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,400,FRC2,27,34,589,467,1,false,10.757963133528543,106.68463303622572,0.0,10.0,11.5,Partly Cloudy
6389,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,300,FRC2,27,34,589,467,1,false,10.758623446871004,106.68435335919212,0.0,10.0,11.5,Partly Cloudy
6390,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,200,FRC6,20,27,848,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,11.5,Partly Cloudy
6391,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,100,FRC2,27,34,589,467,1,false,10.760311892549737,106.68371280856688,0.0,10.0,11.5,Partly Cloudy
6392,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:16:00,0,FRC2,27,34,589,467,1,false,10.761189348756318,106.68340155509297,0.0,10.0,11.5,Partly Cloudy
6393,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,11.5,Partly Cloudy
6394,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,11.5,Partly Cloudy
6395,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,11.5,Partly Cloudy
6396,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,11.5,Partly Cloudy
6397,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,11.5,Partly Cloudy
6398,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,11.5,Partly Cloudy
6399,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,11.5,Partly Cloudy
6400,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,11.5,Partly Cloudy
6401,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,11.5,Partly Cloudy
6402,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,11.5,Partly Cloudy
6403,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:16:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,11.5,Partly Cloudy
6404,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:50:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,13.3,Partly Cloudy
6405,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:50:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,13.3,Partly Cloudy
6406,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:50:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,13.3,Partly Cloudy
6407,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:50:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,13.3,Partly Cloudy
6408,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:50:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,13.3,Partly Cloudy
6409,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 16:50:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,13.3,Partly Cloudy
6410,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,700,FRC2,29,34,548,467,1,false,10.755556817425111,106.68578400873503,0.0,10.0,13.3,Partly Cloudy
6411,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,600,FRC2,29,34,548,467,1,false,10.756358876280022,106.6853232069683,0.0,10.0,13.3,Partly Cloudy
6412,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,500,FRC2,29,34,548,467,1,false,10.757138847709548,106.684944289696,0.0,10.0,13.3,Partly Cloudy
6413,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,400,FRC2,29,34,548,467,1,false,10.757963133528543,106.68463303622572,0.0,10.0,13.3,Partly Cloudy
6414,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,300,FRC2,29,34,548,467,1,false,10.758623446871004,106.68435335919212,0.0,10.0,13.3,Partly Cloudy
6415,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,13.3,Partly Cloudy
6416,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,100,FRC2,29,34,548,467,1,false,10.760311892549737,106.68371280856688,0.0,10.0,13.3,Partly Cloudy
6417,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 16:50:00,0,FRC2,29,34,548,467,1,false,10.761189348756318,106.68340155509297,0.0,10.0,13.3,Partly Cloudy
6418,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,13.3,Partly Cloudy
6419,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,13.3,Partly Cloudy
6420,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,13.3,Partly Cloudy
6421,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,13.3,Partly Cloudy
6422,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,13.3,Partly Cloudy
6423,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,13.3,Partly Cloudy
6424,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,13.3,Partly Cloudy
6425,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,13.3,Partly Cloudy
6426,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,13.3,Partly Cloudy
6427,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,13.3,Partly Cloudy
6428,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 16:50:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,13.3,Partly Cloudy
6429,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:15:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,10.1,Partly Cloudy
6430,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:15:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,10.1,Partly Cloudy
6431,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:15:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,10.1,Partly Cloudy
6432,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:15:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,10.1,Partly Cloudy
6433,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:15:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,10.1,Partly Cloudy
6434,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:15:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,10.1,Partly Cloudy
6435,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,700,FRC2,35,35,454,454,1,false,10.755556817425111,106.68578400873503,0.0,10.0,10.1,Partly Cloudy
6436,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,600,FRC2,35,35,454,454,1,false,10.756358876280022,106.6853232069683,0.0,10.0,10.1,Partly Cloudy
6437,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,500,FRC2,35,35,454,454,1,false,10.757138847709548,106.684944289696,0.0,10.0,10.1,Partly Cloudy
6438,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,400,FRC2,35,35,454,454,1,false,10.757963133528543,106.68463303622572,0.0,10.0,10.1,Partly Cloudy
6439,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,300,FRC2,35,35,454,454,1,false,10.758623446871004,106.68435335919212,0.0,10.0,10.1,Partly Cloudy
6440,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,200,FRC6,27,27,628,628,1,false,10.759478749919925,106.68406917123804,0.0,10.0,10.1,Partly Cloudy
6441,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,100,FRC2,35,35,454,454,1,false,10.760311892549737,106.68371280856688,0.0,10.0,10.1,Partly Cloudy
6442,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-01 17:15:00,0,FRC2,35,35,454,454,1,false,10.761189348756318,106.68340155509297,0.0,10.0,10.1,Partly Cloudy
6443,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,1000,FRC4,29,29,198,198,1,false,10.757533515349062,106.67414436746735,0.0,10.0,10.1,Partly Cloudy
6444,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,900,FRC4,29,29,198,198,1,false,10.757824186413304,106.67502060044893,0.0,10.0,10.1,Partly Cloudy
6445,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,800,FRC4,29,29,198,198,1,false,10.758126036834728,106.67584372840122,0.0,10.0,10.1,Partly Cloudy
6446,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,700,FRC4,29,29,198,198,1,false,10.758483785091158,106.67667444278729,0.0,10.0,10.1,Partly Cloudy
6447,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,600,FRC4,29,29,198,198,1,false,10.758740916389923,106.67733446243443,0.0,10.0,10.1,Partly Cloudy
6448,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,500,FRC4,28,28,207,207,1,false,10.759121023128003,106.67817276325134,0.0,10.0,10.1,Partly Cloudy
6449,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,400,FRC4,28,28,207,207,1,false,10.759445231432741,106.6790186505005,0.0,10.0,10.1,Partly Cloudy
6450,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,300,FRC4,28,28,207,207,1,false,10.759784345493584,106.67986453775157,0.0,10.0,10.1,Partly Cloudy
6451,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,200,FRC4,28,28,207,207,1,false,10.76013091221701,106.68072559786684,0.0,10.0,10.1,Partly Cloudy
6452,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,100,FRC4,29,29,198,198,1,false,10.760458845955434,106.6815638986815,0.0,10.0,10.1,Partly Cloudy
6453,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-01 17:15:00,0,FRC4,29,29,198,198,1,false,10.760883668675298,106.6826449653469,0.0,10.0,10.1,Partly Cloudy
6454,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:40:00,500,FRC3,33,33,760,760,1,false,10.765163027177051,106.68176325830919,0.0,10.0,10.1,Partly Cloudy
6455,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:40:00,400,FRC3,33,33,760,760,1,false,10.764283334954333,106.68210132878986,0.0,10.0,10.1,Partly Cloudy
6456,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:40:00,300,FRC3,33,33,760,760,1,false,10.763480856227291,106.68240386571111,0.0,10.0,10.1,Partly Cloudy
6457,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:40:00,200,FRC3,33,33,760,760,1,false,10.762642918836454,106.6827364596283,0.0,10.0,10.1,Partly Cloudy
6458,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:40:00,100,FRC3,33,33,760,760,1,false,10.7619261906941,106.68302613820323,0.0,10.0,10.1,Partly Cloudy
6459,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-01 17:40:00,0,FRC3,33,33,760,760,1,false,10.761156760056346,106.68331581677815,0.0,10.0,10.1,Partly Cloudy
