id,description,time,distance,frc,currentspeed,freeflowspeed,currenttraveltime,freeflowtraveltime,confidence,roadclosure,latitude,longitude,precip_mm,vis_km,wind_kph,condition_text,delay_time,hour,date,distance_bin,time_slot,condition_text_vn,precip_mm_bin,wind_kph_bin,vis_km_bin,x_img,y_img
9397,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,600,FRC4,21,28,273,205,1,False,10.758740916389923,106.67733446243443,0.0,10.0,6.5,Moderate or heavy rain with thunder,68,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),226.824,354.57599999999996
9398,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,500,FRC4,20,28,289,207,1,False,10.759121023128003,106.67817276325134,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),270.91999999999996,338.064
9399,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,400,FRC4,20,28,289,207,1,False,10.759445231432741,106.6790186505005,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),309.504,325.67999999999995
9400,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,300,FRC4,20,28,289,207,1,False,10.759784345493584,106.67986453775157,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),348.088,309.168
9401,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,200,FRC4,20,28,289,207,1,False,10.76013091221701,106.68072559786684,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),392.18399999999997,292.656
9402,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,100,FRC4,21,28,273,205,1,False,10.760458845955434,106.6815638986815,0.0,10.0,6.5,Moderate or heavy rain with thunder,68,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),430.76800000000003,280.27200000000005
9403,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:14:00,0,FRC4,21,28,273,205,1,False,10.760883668675298,106.6826449653469,0.0,10.0,6.5,Moderate or heavy rain with thunder,68,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),480.376,263.76
9404,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:31:00,500,FRC3,21,33,1195,760,1,False,10.765163027177051,106.68176325830919,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),436.28000000000003,78.0
9405,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:31:00,400,FRC3,21,33,1195,760,1,False,10.764283334954333,106.68210132878986,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),452.81600000000003,115.15199999999999
9406,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:31:00,300,FRC3,21,33,1195,760,1,False,10.763480856227291,106.68240386571111,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),469.35200000000003,152.30400000000003
9407,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:31:00,200,FRC3,21,33,1195,760,1,False,10.762642918836454,106.6827364596283,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),485.88800000000003,185.328
9408,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:31:00,100,FRC3,21,33,1195,760,1,False,10.7619261906941,106.68302613820323,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),496.91200000000003,218.352
9409,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:31:00,0,FRC3,21,33,1195,760,1,False,10.761156760056346,106.68331581677815,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),513.4480000000001,251.37600000000003
9410,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,700,FRC2,25,34,636,467,1,False,10.755556817425111,106.68578400873503,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),629.2,490.8
9411,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,600,FRC2,25,34,636,467,1,False,10.756358876280022,106.6853232069683,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),607.1519999999999,457.77600000000007
9412,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,500,FRC2,25,34,636,467,1,False,10.757138847709548,106.684944289696,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),590.616,424.752
9413,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,400,FRC2,25,34,636,467,1,False,10.757963133528543,106.68463303622572,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),574.08,387.6
9414,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,300,FRC2,25,34,636,467,1,False,10.758623446871004,106.68435335919212,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),563.056,358.704
9415,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,200,FRC6,20,26,848,652,1,False,10.759478749919925,106.68406917123804,0.0,10.0,6.5,Moderate or heavy rain with thunder,196,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),546.52,321.552
9416,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,100,FRC2,25,34,636,467,1,False,10.760311892549737,106.68371280856688,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),529.984,284.4
9417,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:31:00,0,FRC2,25,34,636,467,1,False,10.761189348756318,106.68340155509297,0.0,10.0,6.5,Moderate or heavy rain with thunder,169,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),518.96,247.24800000000002
9418,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,1000,FRC4,20,28,287,205,1,False,10.757533515349062,106.67414436746735,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),78.0,404.1120000000001
9419,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,900,FRC4,20,28,287,205,1,False,10.757824186413304,106.67502060044893,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),122.096,391.72800000000007
9420,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,800,FRC4,20,28,287,205,1,False,10.758126036834728,106.67584372840122,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),160.68,379.344
9421,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,700,FRC4,20,28,287,205,1,False,10.758483785091158,106.67667444278729,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),199.264,366.96
9422,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,600,FRC4,20,28,287,205,1,False,10.758740916389923,106.67733446243443,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),226.824,354.57599999999996
9423,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,500,FRC4,22,27,263,214,0.99617,False,10.759121023128003,106.67817276325134,0.0,10.0,6.5,Moderate or heavy rain with thunder,49,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),270.91999999999996,338.064
9424,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,400,FRC4,22,27,263,214,0.99617,False,10.759445231432741,106.6790186505005,0.0,10.0,6.5,Moderate or heavy rain with thunder,49,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),309.504,325.67999999999995
9425,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,300,FRC4,22,27,263,214,0.99617,False,10.759784345493584,106.67986453775157,0.0,10.0,6.5,Moderate or heavy rain with thunder,49,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),348.088,309.168
9426,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,200,FRC4,22,27,263,214,0.99617,False,10.76013091221701,106.68072559786684,0.0,10.0,6.5,Moderate or heavy rain with thunder,49,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),392.18399999999997,292.656
9427,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,100,FRC4,20,28,287,205,1,False,10.760458845955434,106.6815638986815,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),430.76800000000003,280.27200000000005
9428,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:31:00,0,FRC4,20,28,287,205,1,False,10.760883668675298,106.6826449653469,0.0,10.0,6.5,Moderate or heavy rain with thunder,82,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),480.376,263.76
9429,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:48:00,500,FRC3,21,33,1195,760,1,False,10.765163027177051,106.68176325830919,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),436.28000000000003,78.0
9430,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:48:00,400,FRC3,21,33,1195,760,1,False,10.764283334954333,106.68210132878986,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),452.81600000000003,115.15199999999999
9431,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:48:00,300,FRC3,21,33,1195,760,1,False,10.763480856227291,106.68240386571111,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),469.35200000000003,152.30400000000003
9432,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:48:00,200,FRC3,21,33,1195,760,1,False,10.762642918836454,106.6827364596283,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),485.88800000000003,185.328
9433,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:48:00,100,FRC3,21,33,1195,760,1,False,10.7619261906941,106.68302613820323,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),496.91200000000003,218.352
9434,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 07:48:00,0,FRC3,21,33,1195,760,1,False,10.761156760056346,106.68331581677815,0.0,10.0,6.5,Moderate or heavy rain with thunder,435,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),513.4480000000001,251.37600000000003
9435,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,700,FRC2,24,34,662,467,1,False,10.755556817425111,106.68578400873503,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),629.2,490.8
9436,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,600,FRC2,24,34,662,467,1,False,10.756358876280022,106.6853232069683,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),607.1519999999999,457.77600000000007
9437,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,500,FRC2,24,34,662,467,1,False,10.757138847709548,106.684944289696,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),590.616,424.752
9438,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,400,FRC2,24,34,662,467,1,False,10.757963133528543,106.68463303622572,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),574.08,387.6
9439,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,300,FRC2,24,34,662,467,1,False,10.758623446871004,106.68435335919212,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),563.056,358.704
9440,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,200,FRC6,20,26,848,652,1,False,10.759478749919925,106.68406917123804,0.0,10.0,6.5,Moderate or heavy rain with thunder,196,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),546.52,321.552
9441,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,100,FRC2,24,34,662,467,1,False,10.760311892549737,106.68371280856688,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),529.984,284.4
9442,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 07:48:00,0,FRC2,24,34,662,467,1,False,10.761189348756318,106.68340155509297,0.0,10.0,6.5,Moderate or heavy rain with thunder,195,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),518.96,247.24800000000002
9443,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,1000,FRC4,22,29,261,198,1,False,10.757533515349062,106.67414436746735,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),78.0,404.1120000000001
9444,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,900,FRC4,22,29,261,198,1,False,10.757824186413304,106.67502060044893,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),122.096,391.72800000000007
9445,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,800,FRC4,22,29,261,198,1,False,10.758126036834728,106.67584372840122,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),160.68,379.344
9446,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,700,FRC4,22,29,261,198,1,False,10.758483785091158,106.67667444278729,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),199.264,366.96
9447,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,600,FRC4,22,29,261,198,1,False,10.758740916389923,106.67733446243443,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,Xa,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),226.824,354.57599999999996
9448,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,500,FRC4,22,28,263,207,1,False,10.759121023128003,106.67817276325134,0.0,10.0,6.5,Moderate or heavy rain with thunder,56,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),270.91999999999996,338.064
9449,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,400,FRC4,22,28,263,207,1,False,10.759445231432741,106.6790186505005,0.0,10.0,6.5,Moderate or heavy rain with thunder,56,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),309.504,325.67999999999995
9450,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,300,FRC4,22,28,263,207,1,False,10.759784345493584,106.67986453775157,0.0,10.0,6.5,Moderate or heavy rain with thunder,56,7,2025-08-09,Trung bình,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),348.088,309.168
9451,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,200,FRC4,22,28,263,207,1,False,10.76013091221701,106.68072559786684,0.0,10.0,6.5,Moderate or heavy rain with thunder,56,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),392.18399999999997,292.656
9452,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,100,FRC4,22,29,261,198,1,False,10.760458845955434,106.6815638986815,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,Gần,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),430.76800000000003,280.27200000000005
9453,Từ Vòng Xoay Trần Phú đến ĐHSP,2025-08-09 07:48:00,0,FRC4,22,29,261,198,1,False,10.760883668675298,106.6826449653469,0.0,10.0,6.5,Moderate or heavy rain with thunder,63,7,2025-08-09,,6:00 - 7:59,,Không mưa (0),Yên lặng (< 11),Trung bình (6 - 10),480.376,263.76
9504,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 11:15:00,500,FRC3,21,33,1195,760,1,False,10.765163027177051,106.68176325830919,0.51,10.0,14.4,Light rain shower,435,11,2025-08-09,Trung bình,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),436.28000000000003,78.0
9505,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 11:15:00,400,FRC3,21,33,1195,760,1,False,10.764283334954333,106.68210132878986,0.51,10.0,14.4,Light rain shower,435,11,2025-08-09,Trung bình,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),452.81600000000003,115.15199999999999
9506,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 11:15:00,300,FRC3,21,33,1195,760,1,False,10.763480856227291,106.68240386571111,0.51,10.0,14.4,Light rain shower,435,11,2025-08-09,Trung bình,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),469.35200000000003,152.30400000000003
9507,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 11:15:00,200,FRC3,21,33,1195,760,1,False,10.762642918836454,106.6827364596283,0.51,10.0,14.4,Light rain shower,435,11,2025-08-09,Gần,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),485.88800000000003,185.328
9508,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 11:15:00,100,FRC3,21,33,1195,760,1,False,10.7619261906941,106.68302613820323,0.51,10.0,14.4,Light rain shower,435,11,2025-08-09,Gần,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),496.91200000000003,218.352
9509,Từ Ngã Sáu Cộng Hòa đến An Dương Vương,2025-08-09 11:15:00,0,FRC3,21,33,1195,760,1,False,10.761156760056346,106.68331581677815,0.51,10.0,14.4,Light rain shower,435,11,2025-08-09,,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),513.4480000000001,251.37600000000003
9510,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,700,FRC2,21,35,757,454,1,False,10.755556817425111,106.68578400873503,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,Xa,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),629.2,490.8
9511,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,600,FRC2,21,35,757,454,1,False,10.756358876280022,106.6853232069683,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,Xa,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),607.1519999999999,457.77600000000007
9512,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,500,FRC2,21,35,757,454,1,False,10.757138847709548,106.684944289696,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,Trung bình,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),590.616,424.752
9513,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,400,FRC2,21,35,757,454,1,False,10.757963133528543,106.68463303622572,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,Trung bình,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),574.08,387.6
9514,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,300,FRC2,21,35,757,454,1,False,10.758623446871004,106.68435335919212,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,Trung bình,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),563.056,358.704
9515,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,200,FRC6,17,26,998,652,1,False,10.759478749919925,106.68406917123804,0.51,10.0,14.4,Light rain shower,346,11,2025-08-09,Gần,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),546.52,321.552
9516,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,100,FRC2,21,35,757,454,1,False,10.760311892549737,106.68371280856688,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,Gần,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),529.984,284.4
9517,Từ Cầu Nguyễn Văn Cừ đến An Dương Vương,2025-08-09 11:15:00,0,FRC2,21,35,757,454,1,False,10.761189348756318,106.68340155509297,0.51,10.0,14.4,Light rain shower,303,11,2025-08-09,,11:00 - 12:00,Mưa rào nhẹ,Mưa nhẹ (0 - 2.5),Gió vừa (11 - 20),Trung bình (6 - 10),518.96,247.24800000000002
